seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr1	65619373	65619616	244	*	c("macs_DMSO2__DMSO_2_new_peak_129", "macs_DMSO1__DMSO_1_new_peak_124", "macs_OLAP2__OLAP_2_new_peak_140", "macs_OLAP1__OLAP_1_new_peak_128")	0067	ENSG00000231622	65610164	65630163	+	inside	9209	9209	NearestLocation	NA
chr1	65959512	65959956	445	*	c("macs_DMSO2__DMSO_2_new_peak_130", "macs_DMSO1__DMSO_1_new_peak_125", "macs_OLAP1__OLAP_1_new_peak_130", "macs_OLAP2__OLAP_2_new_peak_142")	0068	ENSG00000237852	65942090	65962089	+	inside	17422	2133	NearestLocation	NA
chr1	67162648	67162933	286	*	c("macs_DMSO1__DMSO_1_new_peak_129", "macs_OLAP1__OLAP_1_new_peak_131", "macs_DMSO2__DMSO_2_new_peak_132", "macs_OLAP2__OLAP_2_new_peak_145")	0069	ENSG00000152760	67208144	67228143	+	upstream	-45496	45211	NearestLocation	TCTEX1D1
chr1	69010374	69010860	487	*	c("macs_OLAP2__OLAP_2_new_peak_146", "macs_DMSO2__DMSO_2_new_peak_134", "macs_OLAP1__OLAP_1_new_peak_135", "macs_DMSO1__DMSO_1_new_peak_131")	0070	ENSG00000225167	68970353	68990352	-	upstream	-20022	20022	NearestLocation	NA
chr1	69554125	69554524	400	*	c("macs_OLAP1__OLAP_1_new_peak_137", "macs_DMSO2__DMSO_2_new_peak_135", "macs_DMSO1__DMSO_1_new_peak_133", "macs_OLAP2__OLAP_2_new_peak_148")	0071	ENSG00000223883	69511582	69531581	+	downstream	42543	22544	NearestLocation	LINC01707
chr1	69575903	69576321	419	*	c("macs_DMSO1__DMSO_1_new_peak_134", "macs_OLAP1__OLAP_1_new_peak_138", "macs_OLAP2__OLAP_2_new_peak_149", "macs_DMSO2__DMSO_2_new_peak_136")	0072	ENSG00000223883	69511582	69531581	+	downstream	64321	44322	NearestLocation	LINC01707
chr1	69893937	69894281	345	*	c("macs_DMSO2__DMSO_2_new_peak_138", "macs_DMSO1__DMSO_1_new_peak_135", "macs_OLAP1__OLAP_1_new_peak_139", "macs_OLAP2__OLAP_2_new_peak_150")	0073	ENSG00000229639	69888939	69908938	+	inside	4998	4998	NearestLocation	LINC01758
chr1	74628933	74629223	291	*	c("macs_OLAP1__OLAP_1_new_peak_145", "macs_OLAP2__OLAP_2_new_peak_153", "macs_DMSO1__DMSO_1_new_peak_139", "macs_DMSO2__DMSO_2_new_peak_144")	0074	ENSG00000116783	74653927	74673926	+	upstream	-24994	24704	NearestLocation	TNNI3K
chr1	77321695	77322123	429	*	c("macs_DMSO1__DMSO_1_new_peak_141", "macs_OLAP1__OLAP_1_new_peak_147", "macs_OLAP2__OLAP_2_new_peak_155", "macs_DMSO2__DMSO_2_new_peak_146")	0075	ENSG00000117069	77323127	77343126	+	upstream	-1432	1004	NearestLocation	ST6GALNAC5
chr1	79015069	79015450	382	*	c("macs_DMSO2__DMSO_2_new_peak_154", "macs_DMSO1__DMSO_1_new_peak_145", "macs_OLAP2__OLAP_2_new_peak_164", "macs_OLAP1__OLAP_1_new_peak_152")	0076	ENSG00000212038	79038331	79058330	+	upstream	-23262	22881	NearestLocation	NA
chr1	79321792	79322152	361	*	c("macs_OLAP1__OLAP_1_new_peak_154", "macs_DMSO1__DMSO_1_new_peak_146", "macs_DMSO2__DMSO_2_new_peak_156", "macs_OLAP2__OLAP_2_new_peak_166")	0077	ENSG00000235400	79204759	79224758	+	downstream	117033	97034	NearestLocation	NA
chr1	79353555	79353869	315	*	c("macs_OLAP1__OLAP_1_new_peak_155", "macs_DMSO1__DMSO_1_new_peak_147", "macs_OLAP2__OLAP_2_new_peak_168", "macs_DMSO2__DMSO_2_new_peak_157")	0078	ENSG00000162618	79462496	79482495	-	downstream	128940	108627	NearestLocation	ADGRL4
chr1	79756696	79757188	493	*	c("macs_DMSO1__DMSO_1_new_peak_149", "macs_OLAP1__OLAP_1_new_peak_157", "macs_DMSO2__DMSO_2_new_peak_158", "macs_OLAP2__OLAP_2_new_peak_170")	0079	ENSG00000235011	79779455	79799454	+	upstream	-22759	22267	NearestLocation	NA
chr1	80857963	80858497	535	*	c("macs_DMSO1__DMSO_1_new_peak_151", "macs_OLAP2__OLAP_2_new_peak_173", "macs_OLAP1__OLAP_1_new_peak_158", "macs_DMSO2__DMSO_2_new_peak_161")	0080	ENSG00000225598	80830307	80850306	-	upstream	-7657	7657	NearestLocation	NA
chr1	81234210	81234475	266	*	c("macs_DMSO2__DMSO_2_new_peak_163", "macs_OLAP1__OLAP_1_new_peak_160", "macs_DMSO1__DMSO_1_new_peak_154", "macs_OLAP2__OLAP_2_new_peak_175")	0081	ENSG00000224326	81040049	81060048	-	upstream	-174162	174162	NearestLocation	NA
chr1	81699986	81700293	308	*	c("macs_DMSO1__DMSO_1_new_peak_157", "macs_OLAP2__OLAP_2_new_peak_176", "macs_OLAP1__OLAP_1_new_peak_161", "macs_DMSO2__DMSO_2_new_peak_164")	0082	ENSG00000223026	81707475	81727474	+	upstream	-7489	7182	NearestLocation	NA
chr1	81699986	81700293	308	*	c("macs_DMSO1__DMSO_1_new_peak_157", "macs_OLAP2__OLAP_2_new_peak_176", "macs_OLAP1__OLAP_1_new_peak_161", "macs_DMSO2__DMSO_2_new_peak_164")	0082	ENSG00000241038	81707475	81727474	+	upstream	-7489	7182	NearestLocation	NA
chr1	81708317	81708583	267	*	c("macs_OLAP1__OLAP_1_new_peak_162", "macs_DMSO2__DMSO_2_new_peak_165", "macs_OLAP2__OLAP_2_new_peak_177", "macs_DMSO1__DMSO_1_new_peak_158")	0083	ENSG00000223026	81707475	81727474	+	inside	842	842	NearestLocation	NA
chr1	81708317	81708583	267	*	c("macs_OLAP1__OLAP_1_new_peak_162", "macs_DMSO2__DMSO_2_new_peak_165", "macs_OLAP2__OLAP_2_new_peak_177", "macs_DMSO1__DMSO_1_new_peak_158")	0083	ENSG00000241038	81707475	81727474	+	inside	842	842	NearestLocation	NA
chr1	82025714	82026054	341	*	c("macs_DMSO2__DMSO_2_new_peak_168", "macs_OLAP1__OLAP_1_new_peak_164", "macs_OLAP2__OLAP_2_new_peak_180", "macs_DMSO1__DMSO_1_new_peak_162")	0084	ENSG00000234953	82013388	82033387	-	inside	7673	7333	NearestLocation	LOC101927434
chr1	82025714	82026054	341	*	c("macs_DMSO2__DMSO_2_new_peak_168", "macs_OLAP1__OLAP_1_new_peak_164", "macs_OLAP2__OLAP_2_new_peak_180", "macs_DMSO1__DMSO_1_new_peak_162")	0084	ENSG00000242598	82013518	82033517	-	inside	7803	7463	Overlapping	NA
chr1	82193683	82194003	321	*	c("macs_DMSO1__DMSO_1_new_peak_163", "macs_OLAP1__OLAP_1_new_peak_165", "macs_DMSO2__DMSO_2_new_peak_169", "macs_OLAP2__OLAP_2_new_peak_181")	0085	ENSG00000215875	82177379	82197378	+	inside	16304	3375	NearestLocation	NA
chr1	84609505	84609822	318	*	c("macs_OLAP2__OLAP_2_new_peak_185", "macs_DMSO1__DMSO_1_new_peak_168", "macs_DMSO2__DMSO_2_new_peak_170", "macs_OLAP1__OLAP_1_new_peak_170")	0086	ENSG00000213540	84541425	84561424	+	downstream	68080	48081	NearestLocation	NA
chr1	85305311	85305683	373	*	c("macs_DMSO1__DMSO_1_new_peak_170", "macs_OLAP1__OLAP_1_new_peak_172", "macs_OLAP2__OLAP_2_new_peak_188", "macs_DMSO2__DMSO_2_new_peak_173")	0087	ENSG00000171517	85348897	85368896	-	downstream	63585	43214	NearestLocation	LPAR3
chr1	85338900	85339261	362	*	c("macs_OLAP2__OLAP_2_new_peak_189", "macs_OLAP1__OLAP_1_new_peak_173", "macs_DMSO2__DMSO_2_new_peak_174", "macs_DMSO1__DMSO_1_new_peak_171")	0088	ENSG00000171517	85348897	85368896	-	downstream	29996	9636	NearestLocation	LPAR3
chr1	85995766	85996170	405	*	c("macs_OLAP1__OLAP_1_new_peak_176", "macs_DMSO2__DMSO_2_new_peak_176", "macs_OLAP2__OLAP_2_new_peak_195", "macs_DMSO1__DMSO_1_new_peak_174")	0089	ENSG00000142871	86036445	86056444	+	upstream	-40679	40275	NearestLocation	CCN1
chr1	86000242	86000684	443	*	c("macs_OLAP1__OLAP_1_new_peak_177", "macs_DMSO1__DMSO_1_new_peak_175", "macs_DMSO2__DMSO_2_new_peak_177", "macs_OLAP2__OLAP_2_new_peak_196")	0090	ENSG00000142871	86036445	86056444	+	upstream	-36203	35761	NearestLocation	CCN1
chr1	86899691	86900108	418	*	c("macs_DMSO2__DMSO_2_new_peak_180", "macs_OLAP2__OLAP_2_new_peak_197", "macs_DMSO1__DMSO_1_new_peak_176", "macs_OLAP1__OLAP_1_new_peak_178")	0091	ENSG00000231349	86860362	86880361	-	upstream	-19330	19330	NearestLocation	NA
chr1	86899691	86900108	418	*	c("macs_DMSO2__DMSO_2_new_peak_180", "macs_OLAP2__OLAP_2_new_peak_197", "macs_DMSO1__DMSO_1_new_peak_176", "macs_OLAP1__OLAP_1_new_peak_178")	0091	ENSG00000137975	86879770	86899769	+	overlapEnd	19921	78	Overlapping	CLCA2
chr1	87336684	87337037	354	*	c("macs_OLAP1__OLAP_1_new_peak_180", "macs_DMSO1__DMSO_1_new_peak_178", "macs_DMSO2__DMSO_2_new_peak_181", "macs_OLAP2__OLAP_2_new_peak_198")	0092	ENSG00000247617	87318129	87338128	+	inside	18555	1091	NearestLocation	NA
chr1	92025466	92025768	303	*	c("macs_DMSO2__DMSO_2_new_peak_185", "macs_OLAP1__OLAP_1_new_peak_183", "macs_DMSO1__DMSO_1_new_peak_180", "macs_OLAP2__OLAP_2_new_peak_202")	0093	ENSG00000244608	91991223	92011222	-	upstream	-14244	14244	NearestLocation	NA
chr1	92210812	92211268	457	*	c("macs_DMSO2__DMSO_2_new_peak_186", "macs_OLAP1__OLAP_1_new_peak_184", "macs_DMSO1__DMSO_1_new_peak_181", "macs_OLAP2__OLAP_2_new_peak_203")	0094	ENSG00000239794	92285590	92305589	-	downstream	94777	74322	NearestLocation	NA
chr1	93226787	93227119	333	*	c("macs_OLAP1__OLAP_1_new_peak_186", "macs_OLAP2__OLAP_2_new_peak_205", "macs_DMSO2__DMSO_2_new_peak_187", "macs_DMSO1__DMSO_1_new_peak_182")	0095	ENSG00000234202	93204888	93224887	-	upstream	-1900	1900	NearestLocation	NA
chr1	93226787	93227119	333	*	c("macs_OLAP1__OLAP_1_new_peak_186", "macs_OLAP2__OLAP_2_new_peak_205", "macs_DMSO2__DMSO_2_new_peak_187", "macs_DMSO1__DMSO_1_new_peak_182")	0095	ENSG00000223896	93211367	93231366	+	inside	15420	4247	Overlapping	NA
chr1	93967576	93967844	269	*	c("macs_DMSO1__DMSO_1_new_peak_185", "macs_OLAP2__OLAP_2_new_peak_208", "macs_OLAP1__OLAP_1_new_peak_190", "macs_DMSO2__DMSO_2_new_peak_189")	0096	ENSG00000212601	93944010	93964009	-	upstream	-3567	3567	NearestLocation	NA
chr1	94872104	94872365	262	*	c("macs_DMSO1__DMSO_1_new_peak_187", "macs_OLAP1__OLAP_1_new_peak_191", "macs_OLAP2__OLAP_2_new_peak_210", "macs_DMSO2__DMSO_2_new_peak_191")	0097	ENSG00000232918	94862433	94882432	-	inside	10328	9671	Overlapping	NA
chr1	94872104	94872365	262	*	c("macs_DMSO1__DMSO_1_new_peak_187", "macs_OLAP1__OLAP_1_new_peak_191", "macs_OLAP2__OLAP_2_new_peak_210", "macs_DMSO2__DMSO_2_new_peak_191")	0097	ENSG00000117528	94873934	94893933	+	upstream	-1830	1569	NearestLocation	ABCD3
chr1	95209439	95209852	414	*	c("macs_DMSO1__DMSO_1_new_peak_189", "macs_OLAP1__OLAP_1_new_peak_192", "macs_OLAP2__OLAP_2_new_peak_212", "macs_DMSO2__DMSO_2_new_peak_192")	0098	ENSG00000244433	95129718	95149717	-	upstream	-59722	59722	NearestLocation	NA
chr1	95752051	95752344	294	*	c("macs_DMSO1__DMSO_1_new_peak_190", "macs_OLAP2__OLAP_2_new_peak_215", "macs_DMSO2__DMSO_2_new_peak_194", "macs_OLAP1__OLAP_1_new_peak_193")	0099	ENSG00000228852	95719611	95739610	-	upstream	-12441	12441	NearestLocation	NA
chr1	95798352	95798624	273	*	c("macs_DMSO1__DMSO_1_new_peak_191", "macs_OLAP1__OLAP_1_new_peak_194", "macs_DMSO2__DMSO_2_new_peak_195", "macs_OLAP2__OLAP_2_new_peak_216")	0100	ENSG00000228504	95773820	95793819	-	upstream	-4533	4533	NearestLocation	LINC01760
chr1	96040804	96041248	445	*	c("macs_DMSO1__DMSO_1_new_peak_192", "macs_DMSO2__DMSO_2_new_peak_197", "macs_OLAP2__OLAP_2_new_peak_217", "macs_OLAP1__OLAP_1_new_peak_196")	0101	ENSG00000216037	95960620	95980619	-	upstream	-60185	60185	NearestLocation	NA
chr1	98286167	98286415	249	*	c("macs_DMSO1__DMSO_1_new_peak_195", "macs_DMSO2__DMSO_2_new_peak_202", "macs_OLAP1__OLAP_1_new_peak_200", "macs_OLAP2__OLAP_2_new_peak_221")	0102	ENSG00000235777	98252478	98272477	+	downstream	33689	13690	NearestLocation	DPYD-AS2
chr1	98809855	98810364	510	*	c("macs_DMSO1__DMSO_1_new_peak_198", "macs_DMSO2__DMSO_2_new_peak_203", "macs_OLAP2__OLAP_2_new_peak_224", "macs_OLAP1__OLAP_1_new_peak_202")	0103	ENSG00000221777	98828942	98848941	+	upstream	-19087	18578	NearestLocation	NA
chr1	100272506	100272745	240	*	c("macs_OLAP2__OLAP_2_new_peak_227", "macs_DMSO1__DMSO_1_new_peak_200", "macs_DMSO2__DMSO_2_new_peak_206", "macs_OLAP1__OLAP_1_new_peak_204")	0104	ENSG00000201491	100240442	100260441	-	upstream	-12065	12065	NearestLocation	NA
chr1	100951358	100951923	566	*	c("macs_OLAP2__OLAP_2_new_peak_230", "macs_OLAP1__OLAP_1_new_peak_206", "macs_DMSO2__DMSO_2_new_peak_209", "macs_DMSO1__DMSO_1_new_peak_202")	0105	ENSG00000228086	100941554	100961553	-	inside	10195	9630	NearestLocation	NA
chr1	101382169	101382588	420	*	c("macs_OLAP1__OLAP_1_new_peak_207", "macs_OLAP2__OLAP_2_new_peak_231", "macs_DMSO1__DMSO_1_new_peak_205", "macs_DMSO2__DMSO_2_new_peak_211")	0106	ENSG00000162694	101351555	101371554	-	upstream	-10615	10615	NearestLocation	EXTL2
chr1	101710792	101711159	368	*	c("macs_OLAP1__OLAP_1_new_peak_208", "macs_DMSO2__DMSO_2_new_peak_213", "macs_OLAP2__OLAP_2_new_peak_233", "macs_DMSO1__DMSO_1_new_peak_206")	0107	ENSG00000225938	101692085	101712084	-	inside	1292	925	Overlapping	NA
chr1	101710792	101711159	368	*	c("macs_OLAP1__OLAP_1_new_peak_208", "macs_DMSO2__DMSO_2_new_peak_213", "macs_OLAP2__OLAP_2_new_peak_233", "macs_DMSO1__DMSO_1_new_peak_206")	0107	ENSG00000170989	101692445	101712444	+	inside	18347	1285	Overlapping	S1PR1
chr1	101710792	101711159	368	*	c("macs_OLAP1__OLAP_1_new_peak_208", "macs_DMSO2__DMSO_2_new_peak_213", "macs_OLAP2__OLAP_2_new_peak_233", "macs_DMSO1__DMSO_1_new_peak_206")	0107	ENSG00000228399	101711831	101731830	+	upstream	-1039	672	NearestLocation	NA
chr1	103190401	103190670	270	*	c("macs_OLAP1__OLAP_1_new_peak_209", "macs_DMSO2__DMSO_2_new_peak_214", "macs_OLAP2__OLAP_2_new_peak_234", "macs_DMSO1__DMSO_1_new_peak_207")	0108	ENSG00000230864	103309399	103329398	-	downstream	138997	118729	NearestLocation	NA
chr1	105938660	105938902	243	*	c("macs_DMSO1__DMSO_1_new_peak_210", "macs_DMSO2__DMSO_2_new_peak_216", "macs_OLAP2__OLAP_2_new_peak_237", "macs_OLAP1__OLAP_1_new_peak_211")	0109	ENSG00000225036	105966617	105986616	+	upstream	-27957	27715	NearestLocation	NA
chr1	108016645	108016930	286	*	c("macs_DMSO1__DMSO_1_new_peak_213", "macs_OLAP1__OLAP_1_new_peak_214", "macs_OLAP2__OLAP_2_new_peak_243", "macs_DMSO2__DMSO_2_new_peak_222")	0110	ENSG00000238883	107981178	108001177	-	upstream	-15468	15468	NearestLocation	NA
chr1	108325153	108325499	347	*	c("macs_DMSO2__DMSO_2_new_peak_223", "macs_DMSO1__DMSO_1_new_peak_214", "macs_OLAP2__OLAP_2_new_peak_244", "macs_OLAP1__OLAP_1_new_peak_215")	0111	ENSG00000230489	108497066	108517065	+	upstream	-171913	171567	NearestLocation	VAV3-AS1
chr1	110175250	110175579	330	*	c("macs_OLAP2__OLAP_2_new_peak_247", "macs_DMSO1__DMSO_1_new_peak_217", "macs_DMSO2__DMSO_2_new_peak_226", "macs_OLAP1__OLAP_1_new_peak_216")	0112	ENSG00000116337	110152460	110172459	+	downstream	22790	2791	Overlapping	AMPD2
chr1	110175250	110175579	330	*	c("macs_OLAP2__OLAP_2_new_peak_247", "macs_DMSO1__DMSO_1_new_peak_217", "macs_DMSO2__DMSO_2_new_peak_226", "macs_OLAP1__OLAP_1_new_peak_216")	0112	ENSG00000228703	110162928	110182927	-	inside	7677	7348	NearestLocation	NA
chr1	110412424	110412643	220	*	c("macs_OLAP1__OLAP_1_new_peak_217", "macs_OLAP2__OLAP_2_new_peak_248", "macs_DMSO2__DMSO_2_new_peak_227", "macs_DMSO1__DMSO_1_new_peak_218")	0113	ENSG00000235005	110418887	110438886	-	downstream	26462	6244	NearestLocation	NA
chr1	110700650	110700915	266	*	c("macs_OLAP1__OLAP_1_new_peak_218", "macs_DMSO1__DMSO_1_new_peak_220", "macs_OLAP2__OLAP_2_new_peak_249", "macs_DMSO2__DMSO_2_new_peak_228")	0114	ENSG00000197106	110683109	110703108	+	inside	17541	2193	NearestLocation	SLC6A17
chr1	110700650	110700915	266	*	c("macs_OLAP1__OLAP_1_new_peak_218", "macs_DMSO1__DMSO_1_new_peak_220", "macs_OLAP2__OLAP_2_new_peak_249", "macs_DMSO2__DMSO_2_new_peak_228")	0114	ENSG00000227091	110705112	110725111	-	downstream	24461	4197	Overlapping	NA
chr1	111934406	111934728	323	*	c("macs_DMSO1__DMSO_1_new_peak_224", "macs_OLAP2__OLAP_2_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_232", "macs_OLAP1__OLAP_1_new_peak_220")	0115	ENSG00000236012	111912914	111932913	+	downstream	21492	1493	Overlapping	NA
chr1	111934406	111934728	323	*	c("macs_DMSO1__DMSO_1_new_peak_224", "macs_OLAP2__OLAP_2_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_232", "macs_OLAP1__OLAP_1_new_peak_220")	0115	ENSG00000227179	111924442	111944441	-	inside	10035	9713	Overlapping	PGCP1
chr1	111934406	111934728	323	*	c("macs_DMSO1__DMSO_1_new_peak_224", "macs_OLAP2__OLAP_2_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_232", "macs_OLAP1__OLAP_1_new_peak_220")	0115	ENSG00000244562	111923697	111943696	-	inside	9290	8968	NearestLocation	NA
chr1	112491397	112491741	345	*	c("macs_OLAP1__OLAP_1_new_peak_224", "macs_DMSO1__DMSO_1_new_peak_226", "macs_OLAP2__OLAP_2_new_peak_256", "macs_DMSO2__DMSO_2_new_peak_236")	0116	ENSG00000240200	112522393	112542392	+	upstream	-30996	30652	NearestLocation	NA
chr1	113072835	113073109	275	*	c("macs_DMSO1__DMSO_1_new_peak_227", "macs_DMSO2__DMSO_2_new_peak_237", "macs_OLAP1__OLAP_1_new_peak_225", "macs_OLAP2__OLAP_2_new_peak_257")	0117	ENSG00000134245	112999164	113019163	+	downstream	73671	53672	NearestLocation	WNT2B
chr1	113592786	113593374	589	*	c("macs_DMSO1__DMSO_1_new_peak_229", "macs_OLAP1__OLAP_1_new_peak_227", "macs_DMSO2__DMSO_2_new_peak_239", "macs_OLAP2__OLAP_2_new_peak_259")	0118	ENSG00000198799	113605832	113625831	+	upstream	-13046	12458	NearestLocation	LRIG2
chr1	114977758	114978031	274	*	c("macs_DMSO2__DMSO_2_new_peak_241", "macs_OLAP2__OLAP_2_new_peak_261", "macs_DMSO1__DMSO_1_new_peak_230", "macs_OLAP1__OLAP_1_new_peak_229")	0119	ENSG00000226984	114992557	115012556	+	upstream	-14799	14526	NearestLocation	NA
chr1	115372123	115372399	277	*	c("macs_OLAP1__OLAP_1_new_peak_232", "macs_DMSO2__DMSO_2_new_peak_242", "macs_DMSO1__DMSO_1_new_peak_231", "macs_OLAP2__OLAP_2_new_peak_263")	0120	ENSG00000227970	115369849	115389848	+	inside	2274	2274	NearestLocation	NA
chr1	116497203	116497482	280	*	c("macs_OLAP1__OLAP_1_new_peak_234", "macs_DMSO2__DMSO_2_new_peak_245", "macs_DMSO1__DMSO_1_new_peak_234", "macs_OLAP2__OLAP_2_new_peak_265")	0121	ENSG00000163393	116509120	116529119	+	upstream	-11917	11638	NearestLocation	SLC22A15
chr1	116732122	116732369	248	*	c("macs_OLAP1__OLAP_1_new_peak_236", "macs_OLAP2__OLAP_2_new_peak_267", "macs_DMSO2__DMSO_2_new_peak_246", "macs_DMSO1__DMSO_1_new_peak_235")	0122	ENSG00000235933	116696906	116716905	+	downstream	35216	15217	NearestLocation	NA
chr1	116749867	116750151	285	*	c("macs_DMSO1__DMSO_1_new_peak_236", "macs_DMSO2__DMSO_2_new_peak_247", "macs_OLAP1__OLAP_1_new_peak_237", "macs_OLAP2__OLAP_2_new_peak_268")	0123	ENSG00000241538	116759894	116779893	-	downstream	30026	9743	NearestLocation	NA
chr1	116835562	116835880	319	*	c("macs_OLAP2__OLAP_2_new_peak_269", "macs_DMSO2__DMSO_2_new_peak_248", "macs_DMSO1__DMSO_1_new_peak_237", "macs_OLAP1__OLAP_1_new_peak_238")	0124	ENSG00000221040	116811229	116831228	+	downstream	24333	4334	NearestLocation	NA
chr1	116835562	116835880	319	*	c("macs_OLAP2__OLAP_2_new_peak_269", "macs_DMSO2__DMSO_2_new_peak_248", "macs_DMSO1__DMSO_1_new_peak_237", "macs_OLAP1__OLAP_1_new_peak_238")	0124	ENSG00000241290	116811229	116831228	+	downstream	24333	4334	NearestLocation	NA
chr1	118602060	118602382	323	*	c("macs_OLAP2__OLAP_2_new_peak_273", "macs_OLAP1__OLAP_1_new_peak_241", "macs_DMSO1__DMSO_1_new_peak_239", "macs_DMSO2__DMSO_2_new_peak_254")	0125	ENSG00000196505	118462254	118482253	-	upstream	-119807	119807	NearestLocation	GDAP2
chr1	120085114	120085409	296	*	c("macs_OLAP1__OLAP_1_new_peak_244", "macs_OLAP2__OLAP_2_new_peak_277", "macs_DMSO1__DMSO_1_new_peak_241", "macs_DMSO2__DMSO_2_new_peak_258")	0126	ENSG00000203855	120100517	120120516	+	upstream	-15403	15108	NearestLocation	NA
chr1	120160757	120161016	260	*	c("macs_OLAP2__OLAP_2_new_peak_278", "macs_DMSO1__DMSO_1_new_peak_242", "macs_OLAP1__OLAP_1_new_peak_245", "macs_DMSO2__DMSO_2_new_peak_259")	0127	ENSG00000240244	120129803	120149802	-	upstream	-10955	10955	NearestLocation	NA
chr1	120160757	120161016	260	*	c("macs_OLAP2__OLAP_2_new_peak_278", "macs_DMSO1__DMSO_1_new_peak_242", "macs_OLAP1__OLAP_1_new_peak_245", "macs_DMSO2__DMSO_2_new_peak_259")	0127	ENSG00000241139	120137858	120157857	+	downstream	22899	2900	Overlapping	NA
chr1	121289189	121289445	257	*	c("macs_OLAP1__OLAP_1_new_peak_246", "macs_OLAP2__OLAP_2_new_peak_280", "macs_DMSO1__DMSO_1_new_peak_246", "macs_DMSO2__DMSO_2_new_peak_261")	0128	ENSG00000228826	121242296	121262295	-	upstream	-26894	26894	NearestLocation	NA
chr1	147098627	147098892	266	*	c("macs_OLAP1__OLAP_1_new_peak_247", "macs_DMSO2__DMSO_2_new_peak_262", "macs_OLAP2__OLAP_2_new_peak_281", "macs_DMSO1__DMSO_1_new_peak_247")	0129	ENSG00000242379	147151385	147171384	+	upstream	-52758	52493	NearestLocation	NA
chr1	152059360	152059734	375	*	c("macs_OLAP2__OLAP_2_new_peak_284", "macs_OLAP1__OLAP_1_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_268", "macs_DMSO1__DMSO_1_new_peak_253")	0130	ENSG00000232678	152040429	152060428	+	inside	18931	694	Overlapping	NA
chr1	152059360	152059734	375	*	c("macs_OLAP2__OLAP_2_new_peak_284", "macs_OLAP1__OLAP_1_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_268", "macs_DMSO1__DMSO_1_new_peak_253")	0130	ENSG00000215854	152043059	152063058	-	inside	3698	3324	NearestLocation	NA
chr1	152059360	152059734	375	*	c("macs_OLAP2__OLAP_2_new_peak_284", "macs_OLAP1__OLAP_1_new_peak_252", "macs_DMSO2__DMSO_2_new_peak_268", "macs_DMSO1__DMSO_1_new_peak_253")	0130	ENSG00000182898	152051542	152071541	-	inside	12181	7818	Overlapping	TCHHL1
chr1	152164313	152164670	358	*	c("macs_DMSO1__DMSO_1_new_peak_256", "macs_OLAP1__OLAP_1_new_peak_253", "macs_OLAP2__OLAP_2_new_peak_285", "macs_DMSO2__DMSO_2_new_peak_270")	0131	ENSG00000237975	152151828	152171827	+	inside	12485	7157	Overlapping	FLG-AS1
chr1	152164313	152164670	358	*	c("macs_DMSO1__DMSO_1_new_peak_256", "macs_OLAP1__OLAP_1_new_peak_253", "macs_OLAP2__OLAP_2_new_peak_285", "macs_DMSO2__DMSO_2_new_peak_270")	0131	ENSG00000236427	152168335	152188334	+	upstream	-4022	3665	NearestLocation	NA
chr1	154114800	154115097	298	*	c("macs_OLAP1__OLAP_1_new_peak_256", "macs_OLAP2__OLAP_2_new_peak_289", "macs_DMSO1__DMSO_1_new_peak_259", "macs_DMSO2__DMSO_2_new_peak_271")	0132	ENSG00000143552	154117593	154137592	-	downstream	22792	2496	Overlapping	NUP210L
chr1	154114800	154115097	298	*	c("macs_OLAP1__OLAP_1_new_peak_256", "macs_OLAP2__OLAP_2_new_peak_289", "macs_DMSO1__DMSO_1_new_peak_259", "macs_DMSO2__DMSO_2_new_peak_271")	0132	ENSG00000247790	154118843	154138842	+	upstream	-4043	3746	NearestLocation	NA
chr1	154390737	154391079	343	*	c("macs_OLAP1__OLAP_1_new_peak_258", "macs_DMSO1__DMSO_1_new_peak_262", "macs_OLAP2__OLAP_2_new_peak_291", "macs_DMSO2__DMSO_2_new_peak_272")	0133	ENSG00000228013	154369041	154389040	-	upstream	-1697	1697	NearestLocation	IL6R-AS1
chr1	154390737	154391079	343	*	c("macs_OLAP1__OLAP_1_new_peak_258", "macs_DMSO1__DMSO_1_new_peak_262", "macs_OLAP2__OLAP_2_new_peak_291", "macs_DMSO2__DMSO_2_new_peak_272")	0133	ENSG00000160712	154367670	154387669	+	downstream	23067	3068	Overlapping	IL6R
chr1	154390737	154391079	343	*	c("macs_OLAP1__OLAP_1_new_peak_258", "macs_DMSO1__DMSO_1_new_peak_262", "macs_OLAP2__OLAP_2_new_peak_291", "macs_DMSO2__DMSO_2_new_peak_272")	0133	ENSG00000228264	154377614	154397613	-	inside	6876	6534	Overlapping	NA
chr1	156259693	156260029	337	*	c("macs_DMSO2__DMSO_2_new_peak_274", "macs_OLAP1__OLAP_1_new_peak_260", "macs_OLAP2__OLAP_2_new_peak_293", "macs_DMSO1__DMSO_1_new_peak_264")	0134	ENSG00000198952	156242617	156262616	-	inside	2923	2587	NearestLocation	SMG5
